# Prompts for fixing all data quality issues
# Copy and paste these prompts into Cursor chat when working on each file
# Format: Record ID | File Path | Issue Count | Prompt

wwwmebinnaraaclk | LK/Federal/geo/wwwmebinnaraaclk.yaml | 4 issues | Fix all data quality issues for wwwmebinnaraaclk. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
cecoldodimarmilco | CO/geo/cecoldodimarmilco.yaml | 4 issues | Fix all data quality issues for cecoldodimarmilco. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
simcimetadatosunodcorgco | CO/geo/simcimetadatosunodcorgco.yaml | 4 issues | Fix all data quality issues for simcimetadatosunodcorgco. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
datosabiertosudeaeduco | CO/CO-ANT/opendata/datosabiertosudeaeduco.yaml | 4 issues | Fix all data quality issues for datosabiertosudeaeduco. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
datosabiertosmetrodemedellinopendataarcgiscom | CO/CO-ANT/geo/datosabiertosmetrodemedellinopendataarcgiscom.yaml | 4 issues | Fix all data quality issues for datosabiertosmetrodemedellinopendataarcgiscom. Issues: MISSING_TOPICS, MISSING_LANGS, MISSING_IDENTIFIERS, and 1 more
geonetworkhumboldtorgco | CO/Federal/geo/geonetworkhumboldtorgco.yaml | 4 issues | Fix all data quality issues for geonetworkhumboldtorgco. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
upithubupithubarcgiscom | CO/Federal/geo/upithubupithubarcgiscom.yaml | 4 issues | Fix all data quality issues for upithubupithubarcgiscom. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
impactcibgovlb | LB/Federal/opendata/impactcibgovlb.yaml | 4 issues | Fix all data quality issues for impactcibgovlb. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
daticonsipit | IT/Federal/opendata/daticonsipit.yaml | 4 issues | Fix all data quality issues for daticonsipit. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
9523119997 | IT/Federal/geo/9523119997.yaml | 4 issues | Fix all data quality issues for 9523119997. Issues: MISSING_TOPICS, MISSING_LANGS, MISSING_IDENTIFIERS, and 1 more
mapseuracedu | IT/Federal/geo/mapseuracedu.yaml | 4 issues | Fix all data quality issues for mapseuracedu. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
geoserverprotectedareaimpactmapsd4scienceorg | World/Federal/geo/geoserverprotectedareaimpactmapsd4scienceorg.yaml | 4 issues | Fix all data quality issues for geoserverprotectedareaimpactmapsd4scienceorg. Issues: MISSING_TOPICS, MISSING_LANGS, MISSING_IDENTIFIERS, and 1 more
collinasgeonuecom | IT/Federal/geo/collinasgeonuecom.yaml | 4 issues | Fix all data quality issues for collinasgeonuecom. Issues: MISSING_TOPICS, MISSING_LANGS, MISSING_IDENTIFIERS, and 1 more
idrasandboxopsilabit | IT/Federal/search/idrasandboxopsilabit.yaml | 4 issues | Fix all data quality issues for idrasandboxopsilabit. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
sphinxhpccinecait | IT/Federal/scientific/sphinxhpccinecait.yaml | 4 issues | Fix all data quality issues for sphinxhpccinecait. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
boardunimibit | IT/Federal/scientific/boardunimibit.yaml | 4 issues | Fix all data quality issues for boardunimibit. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
ordrhsrit | IT/Federal/scientific/ordrhsrit.yaml | 4 issues | Fix all data quality issues for ordrhsrit. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, TAG_HYGIENE, and 1 more
dativenetoit | IT/IT-34/opendata/dativenetoit.yaml | 4 issues | Fix all data quality issues for dativenetoit. Issues: MISSING_LICENSE, API_STATUS_MISMATCH, TAG_HYGIENE, and 1 more
solvecorilait | IT/IT-34/geo/solvecorilait.yaml | 4 issues | Fix all data quality issues for solvecorilait. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
jazzyhubsontarioregionopendataarcgiscom | CA/CA-ON/geo/jazzyhubsontarioregionopendataarcgiscom.yaml | 4 issues | Fix all data quality issues for jazzyhubsontarioregionopendataarcgiscom. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
opensippopendataarcgiscom | CA/geo/opensippopendataarcgiscom.yaml | 4 issues | Fix all data quality issues for opensippopendataarcgiscom. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
giscapitalregionopendataarcgiscom | CA/geo/giscapitalregionopendataarcgiscom.yaml | 4 issues | Fix all data quality issues for giscapitalregionopendataarcgiscom. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
ouvertmonctonca | CA/geo/ouvertmonctonca.yaml | 4 issues | Fix all data quality issues for ouvertmonctonca. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
ouverteottawaca | CA/geo/ouverteottawaca.yaml | 4 issues | Fix all data quality issues for ouverteottawaca. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
nopovertyhubfrederictonhubarcgiscom | CA/geo/nopovertyhubfrederictonhubarcgiscom.yaml | 4 issues | Fix all data quality issues for nopovertyhubfrederictonhubarcgiscom. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
opendataesquimaltca | CA/geo/opendataesquimaltca.yaml | 4 issues | Fix all data quality issues for opendataesquimaltca. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
aquaterautilities1aquautilitieshubarcgiscom | CA/geo/aquaterautilities1aquautilitieshubarcgiscom.yaml | 4 issues | Fix all data quality issues for aquaterautilities1aquautilitieshubarcgiscom. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
mapelkfordhubarcgiscom | CA/CA-BC/geo/mapelkfordhubarcgiscom.yaml | 4 issues | Fix all data quality issues for mapelkfordhubarcgiscom. Issues: MISSING_TOPICS, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 1 more
prdstalbertopendataarcgiscom | CA/CA-AB/geo/prdstalbertopendataarcgiscom.yaml | 4 issues | Fix all data quality issues for prdstalbertopendataarcgiscom. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
geoca | CA/Federal/geo/geoca.yaml | 4 issues | Fix all data quality issues for geoca. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
okodopavaopendataarcgiscom | CZ/Federal/geo/okodopavaopendataarcgiscom.yaml | 4 issues | Fix all data quality issues for okodopavaopendataarcgiscom. Issues: MISSING_TOPICS, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 1 more
opendatamestomosthubarcgiscom | CZ/Federal/geo/opendatamestomosthubarcgiscom.yaml | 4 issues | Fix all data quality issues for opendatamestomosthubarcgiscom. Issues: MISSING_TAGS, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 1 more
ambarutpleduec | EC/EC-L/opendata/ambarutpleduec.yaml | 4 issues | Fix all data quality issues for ambarutpleduec. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
geoportalambarutpleduec | EC/EC-L/geo/geoportalambarutpleduec.yaml | 4 issues | Fix all data quality issues for geoportalambarutpleduec. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
datosabiertoscarchigobec | EC/EC-C/opendata/datosabiertoscarchigobec.yaml | 4 issues | Fix all data quality issues for datosabiertoscarchigobec. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
gtidecediaorgec | EC/geo/gtidecediaorgec.yaml | 4 issues | Fix all data quality issues for gtidecediaorgec. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
opendataadmrznru | RU/RU-RYA/opendata/opendataadmrznru.yaml | 4 issues | Fix all data quality issues for opendataadmrznru. Issues: MISSING_OWNER_LINK, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
geoportalkscnetru | RU/RU-PRI/geo/geoportalkscnetru.yaml | 4 issues | Fix all data quality issues for geoportalkscnetru. Issues: MISSING_TOPICS, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 1 more
hagsnortheastru | RU/RU-PRI/geo/hagsnortheastru.yaml | 4 issues | Fix all data quality issues for hagsnortheastru. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
repositoryecondatatech | RU/Federal/opendata/repositoryecondatatech.yaml | 4 issues | Fix all data quality issues for repositoryecondatatech. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
dtpstatru | RU/Federal/opendata/dtpstatru.yaml | 4 issues | Fix all data quality issues for dtpstatru. Issues: MISSING_TOPICS, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 1 more
ngwfppdcgkipdru | RU/Federal/geo/ngwfppdcgkipdru.yaml | 4 issues | Fix all data quality issues for ngwfppdcgkipdru. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
geo3dscanexru | RU/Federal/geo/geo3dscanexru.yaml | 4 issues | Fix all data quality issues for geo3dscanexru. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
purensuru | RU/Federal/scientific/purensuru.yaml | 4 issues | Fix all data quality issues for purensuru. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
opendataadmomskru | RU/RU-OMS/opendata/opendataadmomskru.yaml | 4 issues | Fix all data quality issues for opendataadmomskru. Issues: MISSING_OWNER_LINK, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
dataasrcporg | World/indicators/dataasrcporg.yaml | 4 issues | Fix all data quality issues for dataasrcporg. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
montestatgithubio | World/Federal/indicators/montestatgithubio.yaml | 4 issues | Fix all data quality issues for montestatgithubio. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
cityaimyopendatasoftcom | World/Federal/opendata/cityaimyopendatasoftcom.yaml | 4 issues | Fix all data quality issues for cityaimyopendatasoftcom. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
erddapemsofrorg | EU/Federal/opendata/erddapemsofrorg.yaml | 4 issues | Fix all data quality issues for erddapemsofrorg. Issues: MISSING_TOPICS, MISSING_LANGS, MISSING_IDENTIFIERS, and 1 more
wwwimforg | World/Federal/opendata/wwwimforg.yaml | 4 issues | Fix all data quality issues for wwwimforg. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
waketechanalyticsopendatasoftcom | World/Federal/opendata/waketechanalyticsopendatasoftcom.yaml | 4 issues | Fix all data quality issues for waketechanalyticsopendatasoftcom. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
datainvestigateafrica | World/Federal/opendata/datainvestigateafrica.yaml | 4 issues | Fix all data quality issues for datainvestigateafrica. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
datanitrogenai | World/Federal/opendata/datanitrogenai.yaml | 4 issues | Fix all data quality issues for datanitrogenai. Issues: MISSING_TOPICS, MISSING_LANGS, MISSING_IDENTIFIERS, and 1 more
shopgeospatialcom | World/Federal/opendata/shopgeospatialcom.yaml | 4 issues | Fix all data quality issues for shopgeospatialcom. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
h2020myopendatasoftcom | World/Federal/opendata/h2020myopendatasoftcom.yaml | 4 issues | Fix all data quality issues for h2020myopendatasoftcom. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
jmorelopendatasoftcom | World/Federal/opendata/jmorelopendatasoftcom.yaml | 4 issues | Fix all data quality issues for jmorelopendatasoftcom. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
datastorydatactivistopendatasoftcom | World/Federal/opendata/datastorydatactivistopendatasoftcom.yaml | 4 issues | Fix all data quality issues for datastorydatactivistopendatasoftcom. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
vincentarelbundockgithubio | World/Federal/opendata/vincentarelbundockgithubio.yaml | 4 issues | Fix all data quality issues for vincentarelbundockgithubio. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
datavillageofficielopendatasoftcom | World/Federal/opendata/datavillageofficielopendatasoftcom.yaml | 4 issues | Fix all data quality issues for datavillageofficielopendatasoftcom. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
me1opendatasoftcom | World/Federal/opendata/me1opendatasoftcom.yaml | 4 issues | Fix all data quality issues for me1opendatasoftcom. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
erdfopendatasoftcom | World/Federal/opendata/erdfopendatasoftcom.yaml | 4 issues | Fix all data quality issues for erdfopendatasoftcom. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
wwwgeoportalorg | World/Federal/opendata/wwwgeoportalorg.yaml | 4 issues | Fix all data quality issues for wwwgeoportalorg. Issues: MISSING_TAGS, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 1 more
devsmartregionidfopendatasoftcom | World/Federal/opendata/devsmartregionidfopendatasoftcom.yaml | 4 issues | Fix all data quality issues for devsmartregionidfopendatasoftcom. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
hithredinmyopendatasoftcom | World/Federal/opendata/hithredinmyopendatasoftcom.yaml | 4 issues | Fix all data quality issues for hithredinmyopendatasoftcom. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
databluecloudorg | EU/Federal/opendata/databluecloudorg.yaml | 4 issues | Fix all data quality issues for databluecloudorg. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
ckandevagingresearchgroup | World/Federal/opendata/ckandevagingresearchgroup.yaml | 4 issues | Fix all data quality issues for ckandevagingresearchgroup. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
userclubopendatasoftcom | World/Federal/opendata/userclubopendatasoftcom.yaml | 4 issues | Fix all data quality issues for userclubopendatasoftcom. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
21221923379 | World/Federal/geo/21221923379.yaml | 4 issues | Fix all data quality issues for 21221923379. Issues: MISSING_TOPICS, MISSING_LANGS, MISSING_IDENTIFIERS, and 1 more
mslongdocom | World/Federal/geo/mslongdocom.yaml | 4 issues | Fix all data quality issues for mslongdocom. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
mapsoraotcaorg | World/Federal/geo/mapsoraotcaorg.yaml | 4 issues | Fix all data quality issues for mapsoraotcaorg. Issues: MISSING_TOPICS, MISSING_DESCRIPTION, MISSING_IDENTIFIERS, and 1 more
sireipariisnet | World/Federal/geo/sireipariisnet.yaml | 4 issues | Fix all data quality issues for sireipariisnet. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
1302063023 | World/Federal/geo/1302063023.yaml | 4 issues | Fix all data quality issues for 1302063023. Issues: MISSING_TOPICS, MISSING_LANGS, MISSING_IDENTIFIERS, and 1 more
wwwafricabeescom | World/Federal/geo/wwwafricabeescom.yaml | 4 issues | Fix all data quality issues for wwwafricabeescom. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
213165151135 | World/Federal/geo/213165151135.yaml | 4 issues | Fix all data quality issues for 213165151135. Issues: MISSING_LANGS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
sustainrgvorg | World/Federal/geo/sustainrgvorg.yaml | 4 issues | Fix all data quality issues for sustainrgvorg. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
geossregistriesinfo | World/Federal/geo/geossregistriesinfo.yaml | 4 issues | Fix all data quality issues for geossregistriesinfo. Issues: MISSING_TOPICS, MISSING_LANGS, MISSING_IDENTIFIERS, and 1 more
eomininscom | World/Federal/geo/eomininscom.yaml | 4 issues | Fix all data quality issues for eomininscom. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
dssaristotlecloudio | World/Federal/metadata/dssaristotlecloudio.yaml | 4 issues | Fix all data quality issues for dssaristotlecloudio. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
opendatapenghugovtw | TW/TW-PEN/opendata/opendatapenghugovtw.yaml | 4 issues | Fix all data quality issues for opendatapenghugovtw. Issues: MISSING_OWNER_LINK, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
casigccugeoghubarcgiscom | TW/Federal/geo/casigccugeoghubarcgiscom.yaml | 4 issues | Fix all data quality issues for casigccugeoghubarcgiscom. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
gismregovrs | RS/Federal/geo/gismregovrs.yaml | 4 issues | Fix all data quality issues for gismregovrs. Issues: MISSING_TOPICS, MISSING_DESCRIPTION, MISSING_IDENTIFIERS, and 1 more
osglgrfbgacrs | RS/Federal/geo/osglgrfbgacrs.yaml | 4 issues | Fix all data quality issues for osglgrfbgacrs. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
veterinarvetbgacrs | RS/Federal/scientific/veterinarvetbgacrs.yaml | 4 issues | Fix all data quality issues for veterinarvetbgacrs. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
ssnbsmicrodatahubcom | SS/microdata/ssnbsmicrodatahubcom.yaml | 4 issues | Fix all data quality issues for ssnbsmicrodatahubcom. Issues: MISSING_OWNER_LINK, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
wis2meteosouthsudancomss | SS/geo/wis2meteosouthsudancomss.yaml | 4 issues | Fix all data quality issues for wis2meteosouthsudancomss. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
geoportalofhargeisaorg | SO/SO-WO/geo/geoportalofhargeisaorg.yaml | 4 issues | Fix all data quality issues for geoportalofhargeisaorg. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
campolide2021challengenovacidadehubarcgiscom | PT/Federal/geo/campolide2021challengenovacidadehubarcgiscom.yaml | 4 issues | Fix all data quality issues for campolide2021challengenovacidadehubarcgiscom. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
geonccdrcpt | PT/Federal/geo/geonccdrcpt.yaml | 4 issues | Fix all data quality issues for geonccdrcpt. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
radaronraiainesctecpt | PT/Federal/geo/radaronraiainesctecpt.yaml | 4 issues | Fix all data quality issues for radaronraiainesctecpt. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
opencaribbeanorg | Caribbean/opendata/opencaribbeanorg.yaml | 4 issues | Fix all data quality issues for opencaribbeanorg. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
uctfigsharecom | ZA/Federal/scientific/uctfigsharecom.yaml | 4 issues | Fix all data quality issues for uctfigsharecom. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
geoportalsietufadueduuy | UY/Federal/geo/geoportalsietufadueduuy.yaml | 4 issues | Fix all data quality issues for geoportalsietufadueduuy. Issues: MISSING_TOPICS, MISSING_DESCRIPTION, MISSING_IDENTIFIERS, and 1 more
geocorreocomuy | UY/Federal/geo/geocorreocomuy.yaml | 4 issues | Fix all data quality issues for geocorreocomuy. Issues: MISSING_TOPICS, MISSING_DESCRIPTION, MISSING_IDENTIFIERS, and 1 more
geonetworkmiemgubuy | UY/Federal/geo/geonetworkmiemgubuy.yaml | 4 issues | Fix all data quality issues for geonetworkmiemgubuy. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
opendatasaraiph | PH/Federal/opendata/opendatasaraiph.yaml | 4 issues | Fix all data quality issues for opendatasaraiph. Issues: MISSING_LANGS, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 1 more
cienciaciudadanapageofsuhubarcgiscom | PA/geo/cienciaciudadanapageofsuhubarcgiscom.yaml | 4 issues | Fix all data quality issues for cienciaciudadanapageofsuhubarcgiscom. Issues: MISSING_TOPICS, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 1 more
geo01innovaciongobpageonode | PA/geo/geo01innovaciongobpageonode.yaml | 4 issues | Fix all data quality issues for geo01innovaciongobpageonode. Issues: MISSING_TOPICS, MISSING_DESCRIPTION, MISSING_IDENTIFIERS, and 1 more
geo01innovaciongobpageonetwork | PA/geo/geo01innovaciongobpageonetwork.yaml | 4 issues | Fix all data quality issues for geo01innovaciongobpageonetwork. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
sigstatansdsn | SN/Federal/geo/sigstatansdsn.yaml | 4 issues | Fix all data quality issues for sigstatansdsn. Issues: MISSING_TOPICS, MISSING_LANGS, MISSING_IDENTIFIERS, and 1 more
pxbsisi | SI/indicators/pxbsisi.yaml | 4 issues | Fix all data quality issues for pxbsisi. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
gtggeoportalumsabo | BO/Federal/geo/gtggeoportalumsabo.yaml | 4 issues | Fix all data quality issues for gtggeoportalumsabo. Issues: MISSING_TOPICS, MISSING_DESCRIPTION, MISSING_IDENTIFIERS, and 1 more
geonodeiigeoumsabo | BO/Federal/geo/geonodeiigeoumsabo.yaml | 4 issues | Fix all data quality issues for geonodeiigeoumsabo. Issues: MISSING_TOPICS, MISSING_DESCRIPTION, MISSING_IDENTIFIERS, and 1 more
geodataooppgobbo | BO/Federal/geo/geodataooppgobbo.yaml | 4 issues | Fix all data quality issues for geodataooppgobbo. Issues: MISSING_OWNER_LINK, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
dataesrikrmktopendataarcgiscom | KR/geo/dataesrikrmktopendataarcgiscom.yaml | 4 issues | Fix all data quality issues for dataesrikrmktopendataarcgiscom. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
repositoryukimmk | MK/scientific/repositoryukimmk.yaml | 4 issues | Fix all data quality issues for repositoryukimmk. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
iptburkinafasogbiffr | BF/Federal/scientific/iptburkinafasogbiffr.yaml | 4 issues | Fix all data quality issues for iptburkinafasogbiffr. Issues: MISSING_OWNER_LINK, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
wwwdatalabge | GE/opendata/wwwdatalabge.yaml | 4 issues | Fix all data quality issues for wwwdatalabge. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
researchdatauwtsdacuk | GB/GB-WLS/scientific/researchdatauwtsdacuk.yaml | 4 issues | Fix all data quality issues for researchdatauwtsdacuk. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
nienetworksopendatasoftcom | GB/GB-NIR/opendata/nienetworksopendatasoftcom.yaml | 4 issues | Fix all data quality issues for nienetworksopendatasoftcom. Issues: MISSING_TOPICS, MISSING_DESCRIPTION, MISSING_IDENTIFIERS, and 1 more
opendataperthkinrosshubarcgiscom | GB/GB-SCT/geo/opendataperthkinrosshubarcgiscom.yaml | 4 issues | Fix all data quality issues for opendataperthkinrosshubarcgiscom. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
opendatadesignglasgowgishubarcgiscom | GB/GB-SCT/geo/opendatadesignglasgowgishubarcgiscom.yaml | 4 issues | Fix all data quality issues for opendatadesignglasgowgishubarcgiscom. Issues: MISSING_TAGS, MISSING_LANGS, MISSING_IDENTIFIERS, and 1 more
datacdrcacuk | GB/Federal/opendata/datacdrcacuk.yaml | 4 issues | Fix all data quality issues for datacdrcacuk. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
icemnesstardataarchiveacuk | GB/Federal/opendata/icemnesstardataarchiveacuk.yaml | 4 issues | Fix all data quality issues for icemnesstardataarchiveacuk. Issues: MISSING_TOPICS, MISSING_DESCRIPTION, MISSING_IDENTIFIERS, and 1 more
ckanearlhamacuk | GB/Federal/opendata/ckanearlhamacuk.yaml | 4 issues | Fix all data quality issues for ckanearlhamacuk. Issues: MISSING_TOPICS, MISSING_DESCRIPTION, MISSING_IDENTIFIERS, and 1 more
inspirenorthdevongovuk | GB/Federal/geo/inspirenorthdevongovuk.yaml | 4 issues | Fix all data quality issues for inspirenorthdevongovuk. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, TAG_HYGIENE, and 1 more
datacommunitiesopendataarcgiscom | GB/Federal/geo/datacommunitiesopendataarcgiscom.yaml | 4 issues | Fix all data quality issues for datacommunitiesopendataarcgiscom. Issues: MISSING_TAGS, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 1 more
geofeatureorg | GB/Federal/geo/geofeatureorg.yaml | 4 issues | Fix all data quality issues for geofeatureorg. Issues: MISSING_TOPICS, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 1 more
plusfigsharecom | GB/Federal/scientific/plusfigsharecom.yaml | 4 issues | Fix all data quality issues for plusfigsharecom. Issues: MISSING_TOPICS, MISSING_LANGS, MISSING_IDENTIFIERS, and 1 more
brunelfigsharecom | GB/Federal/scientific/brunelfigsharecom.yaml | 4 issues | Fix all data quality issues for brunelfigsharecom. Issues: MISSING_TOPICS, MISSING_LANGS, MISSING_IDENTIFIERS, and 1 more
spatialdatacbmdchubarcgiscom | GB/GB-ENG/geo/spatialdatacbmdchubarcgiscom.yaml | 4 issues | Fix all data quality issues for spatialdatacbmdchubarcgiscom. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
mariolancashirecchubarcgiscom | GB/GB-ENG/geo/mariolancashirecchubarcgiscom.yaml | 4 issues | Fix all data quality issues for mariolancashirecchubarcgiscom. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
middlesbroughcouncilmiddlesbroughopendataarcgiscom | GB/GB-ENG/geo/middlesbroughcouncilmiddlesbroughopendataarcgiscom.yaml | 4 issues | Fix all data quality issues for middlesbroughcouncilmiddlesbroughopendataarcgiscom. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
stedwardsfigsharecom | GB/GB-ENG/scientific/stedwardsfigsharecom.yaml | 4 issues | Fix all data quality issues for stedwardsfigsharecom. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
